lead_score,lead_reasons,name,category,address,phone,phone_e164,phone_valid,whatsapp,business_status,last_review,website,has_website,rating,reviews,search_query,search_location,scraped_date,maps_url
6,No website | No reviews,Mobile Mechanic R&R,Taller de automóviles," 2625 NW 22nd Ct, Miami, FL 33142, Estados Unidos",+1 305-218-9761,+13052189761,True,https://wa.me/13052189761,open,,,False,,,,,2026-06-10,https://www.google.com/maps/place/Mobile+Mechanic+R%26R/data=!4m7!3m6!1s0x88d9b7f803c3f2fd:0xd3588cc28ab54db6!8m2!3d25.8006936!4d-80.2325485!16s%2Fg%2F11sscszdz6!19sChIJ_fLDA_i32YgRtk21isKMWNM
1,No reviews,Priebe's Auto Clinic and Tire Center,Auto repair shop," 4014 N Barnes Ave, Oklahoma City, OK 73112, United States",+1 405-523-2172,+14055232172,True,https://wa.me/14055232172,open,,http://pacokc.com/,True,None,None,auto repair shop,Oklahoma City OK,2026-06-11,https://www.google.com/maps/place/Priebe%27s+Auto+Clinic+and+Tire+Center/data=!4m7!3m6!1s0x87b21a7308834d3b:0xba17ff1724278367!8m2!3d35.5120125!4d-97.54891!16s%2Fg%2F1tgp19p1!19sChIJO02DCHMasocRZ4MnJBf_F7o
1,No reviews,Shepherd Automotive,Auto repair shop," 7210 Broadway Ext Suite 101, Oklahoma City, OK 73116, United States",+1 405-843-8500,+14058438500,True,https://wa.me/14058438500,open,,https://www.shepherdautomotive.com/,True,None,None,auto repair shop,Oklahoma City OK,2026-06-11,https://www.google.com/maps/place/Shepherd+Automotive/data=!4m7!3m6!1s0x87b2199b5f6b5565:0xa44bdb79b395fba1!8m2!3d35.5449761!4d-97.5132757!16s%2Fg%2F1thk97rr!19sChIJZVVrX5sZsocRofuVs3nbS6Q
1,No reviews,Magic Auto Repair & Sales,Auto repair shop," 2800 N Portland Ave, Oklahoma City, OK 73107, United States",+1 405-947-5225,+14059475225,True,https://wa.me/14059475225,open,,http://magicrepairokc.com/,True,None,None,auto repair shop,Oklahoma City OK,2026-06-11,https://www.google.com/maps/place/Magic+Auto+Repair+%26+Sales/data=!4m7!3m6!1s0x87b21076ca6b7145:0xc5bfd8bf0055afb1!8m2!3d35.4972733!4d-97.5830136!16s%2Fg%2F1tv3p5p0!19sChIJRXFrynYQsocRsa9VAL_Yv8U
1,No reviews,The SouthSide Garage,Auto repair shop," 9117 S Walker Ave, Oklahoma City, OK 73139, United States",+1 405-308-1514,+14053081514,True,https://wa.me/14053081514,open,,https://www.thesouthsidegarage.com/?y_source=1_MjA1NzA1MDc4MC03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,True,None,None,auto repair shop,Oklahoma City OK,2026-06-11,https://www.google.com/maps/place/The+SouthSide+Garage/data=!4m7!3m6!1s0x87b214e16bcecf61:0x8af28869966e9e1b!8m2!3d35.3761125!4d-97.5217742!16s%2Fg%2F11bxgpmgbw!19sChIJYc_Oa-EUsocRG55ulmmI8oo
1,No reviews,Expert Auto Care,Auto repair shop," 2903 NW 10th St, Oklahoma City, OK 73107, United States",+1 405-286-1551,+14052861551,True,https://wa.me/14052861551,open,,http://expertautocareokc.com/,True,None,None,auto repair shop,Oklahoma City OK,2026-06-11,https://www.google.com/maps/place/Expert+Auto+Care/data=!4m7!3m6!1s0x87b21a29b7600381:0xe4b190f12b9a5bf4!8m2!3d35.4792659!4d-97.5662392!16s%2Fg%2F11bc73r403!19sChIJgQNgtykasocR9FuaK_GQseQ
1,No reviews,Car Doctor,Auto repair shop," 1217 NW 5th St, Oklahoma City, OK 73106, United States",+1 405-232-1949,+14052321949,True,https://wa.me/14052321949,open,,http://mdcar.net/,True,None,None,auto repair shop,Oklahoma City OK,2026-06-11,https://www.google.com/maps/place/Car+Doctor/data=!4m7!3m6!1s0x87b216d43d1f6bc9:0x108fd8cae00c163e!8m2!3d35.473338!4d-97.5330332!16s%2Fg%2F1tdr3txb!19sChIJyWsfPdQWsocRPhYM4MrYjxA
1,No reviews,Truck Solutions NM,Truck dealer," 5200 Alameda Blvd NE, Albuquerque, NM 87113, United States",+1 505-492-3337,+15054923337,True,https://wa.me/15054923337,open,,http://www.trucksolutionsnm.com/,True,None,None,auto repair shop,Albuquerque NM,2026-06-11,https://www.google.com/maps/place/Truck+Solutions+NM/data=!4m7!3m6!1s0x8722751f8cd02fbf:0x7c098ab309eeab83!8m2!3d35.183991!4d-106.585903!16s%2Fg%2F11z6x30g4v!19sChIJvy_QjB91IocRg6vuCbOKCXw
1,No reviews,Budget Transmission Masters,Transmission shop," 725 Wyoming Blvd NE, Albuquerque, NM 87123, United States",+1 505-255-8601,+15052558601,True,https://wa.me/15052558601,open,,http://www.albuquerquetransmission.net/,True,None,None,auto repair shop,Albuquerque NM,2026-06-11,https://www.google.com/maps/place/Budget+Transmission+Masters/data=!4m7!3m6!1s0x87220a91a14312f1:0x65605d1ba50f2b9d!8m2!3d35.084696!4d-106.550816!16s%2Fg%2F1tl1nxhd!19sChIJ8RJDoZEKIocRnSsPpRtdYGU
1,No reviews,Zia Automotive Repair,Auto repair shop," 5312 Phoenix Ave NE, Albuquerque, NM 87110, United States",+1 505-888-4510,+15058884510,True,https://wa.me/15058884510,open,,http://ziaauto.com/,True,None,None,auto repair shop,Albuquerque NM,2026-06-11,https://www.google.com/maps/place/Zia+Automotive+Repair/data=!4m7!3m6!1s0x872274d348e20d31:0xf8b6a0614521c871!8m2!3d35.1106665!4d-106.584636!16s%2Fg%2F1tptr1sh!19sChIJMQ3iSNN0IocRccghRWGgtvg
1,No reviews,ABQ Quality Auto Service,Auto repair shop," 810 Arno St NE, Albuquerque, NM 87102, United States",+1 505-433-2448,+15054332448,True,https://wa.me/15054332448,open,,http://abqqualityauto.com/,True,None,None,auto repair shop,Albuquerque NM,2026-06-11,https://www.google.com/maps/place/ABQ+Quality+Auto+Service/data=!4m7!3m6!1s0x87220cbaaf610d03:0x9798e66879485f9!8m2!3d35.0905371!4d-106.6416431!16s%2Fg%2F11b86nj67g!19sChIJAw1hr7oMIocR-YWUh2aOeQk
1,No reviews,Christian Brothers Automotive Albuquerque-Ventura,Auto repair shop," 8031 Ventura St NE, Albuquerque, NM 87109, United States",+1 505-569-7726,+15055697726,True,https://wa.me/15055697726,open,,https://www.cbac.com/albuquerque-ventura/?utm_source=GMB&utm_medium=organic&utm_campaign=albuquerque-ventura&utm_content=website-cta,True,None,None,auto repair shop,Albuquerque NM,2026-06-11,https://www.google.com/maps/place/Christian+Brothers+Automotive+Albuquerque-Ventura/data=!4m7!3m6!1s0x8722751532c91717:0x87d0dd57fef33712!8m2!3d35.1735954!4d-106.5440521!16s%2Fg%2F11dxm6k1kc!19sChIJFxfJMhV1IocREjfz_lfd0Ic
1,No reviews,Independent Vehicle Service,Auto repair shop," 312 Kinley Ave NW, Albuquerque, NM 87102, United States",+1 505-337-4445,+15053374445,True,https://wa.me/15053374445,open,,http://www.ivsabq.com/,True,None,None,auto repair shop,Albuquerque NM,2026-06-11,https://www.google.com/maps/place/Independent+Vehicle+Service/data=!4m7!3m6!1s0x87220cb48a367311:0xfc1da5ad718c8bd2!8m2!3d35.0978422!4d-106.6484092!16s%2Fg%2F1tfqg7_1!19sChIJEXM2irQMIocR0ouMca2lHfw
1,No reviews,Old Town Tire & Automotive,Auto repair shop," 1001 Rio Grande Blvd NW, Albuquerque, NM 87104, United States",+1 505-843-8473,+15058438473,True,https://wa.me/15058438473,open,,http://oldtowntireandautomotive.com/,True,None,None,auto repair shop,Albuquerque NM,2026-06-11,https://www.google.com/maps/place/Old+Town+Tire+%26+Automotive/data=!4m7!3m6!1s0x87227329459200d9:0xdef8965838cb693b!8m2!3d35.1036898!4d-106.6711294!16s%2Fg%2F1v5k3gsr!19sChIJ2QCSRSlzIocRO2nLOFiW-N4
1,No reviews,Advantage Automotive,Auto repair shop," 511 Paisano St NE, Albuquerque, NM 87123, United States",+1 505-298-4996,+15052984996,True,https://wa.me/15052984996,open,,https://advantageautorepair.com/,True,None,None,auto repair shop,Albuquerque NM,2026-06-11,https://www.google.com/maps/place/Advantage+Automotive/data=!4m7!3m6!1s0x8718a08a55cbee69:0xb800cb3005d65a8b!8m2!3d35.0741629!4d-106.5144625!16s%2Fg%2F1tg8k5gq!19sChIJae7LVYqgGIcRi1rWBTDLALg
1,No reviews,Morris & Comanche Auto Service,Auto repair shop," 3701 Morris St NE, Albuquerque, NM 87111, United States",+1 505-293-1091,+15052931091,True,https://wa.me/15052931091,open,,https://mandcautogroup.com/,True,None,None,auto repair shop,Albuquerque NM,2026-06-11,https://www.google.com/maps/place/Morris+%26+Comanche+Auto+Service/data=!4m7!3m6!1s0x87189ffa239984bf:0x84924308113d0690!8m2!3d35.1238544!4d-106.5248238!16s%2Fg%2F11cky75jvf!19sChIJv4SZI_qfGIcRkAY9EQhDkoQ
1,No reviews,The Garage,Auto repair shop," 6441 Western Trail NW, Albuquerque, NM 87120, United States",+1 505-352-5152,+15053525152,True,https://wa.me/15053525152,open,,http://www.thegaragenm.com/,True,None,None,auto repair shop,Albuquerque NM,2026-06-11,https://www.google.com/maps/place/The+Garage/data=!4m7!3m6!1s0x8722727d4ffcc7d7:0xb6b3615d30d59319!8m2!3d35.1352178!4d-106.7125535!16s%2Fg%2F1v7tlvcy!19sChIJ18f8T31yIocRGZPVMF1hs7Y
1,No reviews,One Stop Auto Care,Auto repair shop," 225 Eubank Blvd NE, Albuquerque, NM 87123, United States",+1 505-293-1181,+15052931181,True,https://wa.me/15052931181,open,,https://www.onestopautoabq.com/,True,None,None,auto repair shop,Albuquerque NM,2026-06-11,https://www.google.com/maps/place/One+Stop+Auto+Care/data=!4m7!3m6!1s0x8718a07fb845438d:0xf6ee8747c81d965a!8m2!3d35.0757247!4d-106.5327275!16s%2Fg%2F1tk_k522!19sChIJjUNFuH-gGIcRWpYdyEeH7vY
1,No reviews,Pete's Auto Care,Auto repair shop," 4410 Wyoming Blvd NE, Albuquerque, NM 87111, United States",+1 505-244-3048,+15052443048,True,https://wa.me/15052443048,open,,http://www.petesautocareinc.com/,True,None,None,auto repair shop,Albuquerque NM,2026-06-11,https://www.google.com/maps/place/Pete%27s+Auto+Care/data=!4m7!3m6!1s0x872275446c6e5e79:0xbf7521148559b2d6!8m2!3d35.1298649!4d-106.5502807!16s%2Fg%2F1tdnll5l!19sChIJeV5ubER1IocR1rJZhRQhdb8
1,No reviews,Rick's Auto Repair,Auto repair shop," 1901 Alvarado Dr NE, Albuquerque, NM 87110, United States",+1 505-268-9693,+15052689693,True,https://wa.me/15052689693,open,,https://www.facebook.com/profile.php?id=61574531638554,True,None,None,auto repair shop,Albuquerque NM,2026-06-11,https://www.google.com/maps/place/Rick%27s+Auto+Repair/data=!4m7!3m6!1s0x87220b27816d7017:0x89d358aa0c6120!8m2!3d35.096817!4d-106.582138!16s%2Fg%2F1hc1f2pdl!19sChIJF3BtgScLIocRIGEMqljTiQA
1,No reviews,Hans Wittler's Automotive,Auto repair shop," 121 Elizabeth St NE, Albuquerque, NM 87123, United States",+1 505-294-7684,+15052947684,True,https://wa.me/15052947684,open,,http://www.hanswittlersauto.com/,True,None,None,auto repair shop,Albuquerque NM,2026-06-11,https://www.google.com/maps/place/Hans+Wittler%27s+Automotive/data=!4m7!3m6!1s0x8718a0864cab1661:0x59a754683e1961c9!8m2!3d35.0724319!4d-106.525029!16s%2Fg%2F1tcylhgs!19sChIJYRarTIagGIcRyWEZPmhUp1k
1,No reviews,Mango Automotive (Downtown),Car repair and maintenance service," 700 Central Ave SW, Albuquerque, NM 87102, United States",+1 505-764-8698,+15057648698,True,https://wa.me/15057648698,open,,http://mangoautomotive.com/downtown,True,None,None,auto repair shop,Albuquerque NM,2026-06-11,https://www.google.com/maps/place/Mango+Automotive+%28Downtown%29/data=!4m7!3m6!1s0x87220d8d9cf398fd:0x9b3382e509d3951e!8m2!3d35.0847838!4d-106.6556253!16s%2Fg%2F11t8pf7_ss!19sChIJ_ZjznI0NIocRHpXTCeWCM5s
1,No reviews,Jay Walton Automotive,Auto repair shop," 9401 Central Ave NE, Albuquerque, NM 87123, United States",+1 505-296-4816,+15052964816,True,https://wa.me/15052964816,open,,https://jaywaltonauto.com/,True,None,None,auto repair shop,Albuquerque NM,2026-06-11,https://www.google.com/maps/place/Jay+Walton+Automotive/data=!4m7!3m6!1s0x87220a877320c527:0xcffdcf6b61f78090!8m2!3d35.0735243!4d-106.5431445!16s%2Fg%2F1tksntxl!19sChIJJ8Ugc4cKIocRkID3YWvP_c8
1,No reviews,L & S Quality Automotive Repair llc.,Auto repair shop," 4815 Lomas Blvd NE, Albuquerque, NM 87110, United States",+1 505-255-8801,+15052558801,True,https://wa.me/15052558801,open,,https://lsqualityautorepair.com/,True,None,None,auto repair shop,Albuquerque NM,2026-06-11,https://www.google.com/maps/place/L+%26+S+Quality+Automotive+Repair+llc./data=!4m7!3m6!1s0x87220b22815ca1fb:0x9b1a2686a2a17e54!8m2!3d35.0876824!4d-106.5911107!16s%2Fg%2F1tzgk2mm!19sChIJ-6FcgSILIocRVH6hooYmGps
1,No reviews,Wrench Works LLC Automotive Repair,Auto repair shop," 3331 San Mateo Blvd NE, Albuquerque, NM 87110, United States",+1 505-200-2280,+15052002280,True,https://wa.me/15052002280,open,,https://www.wrenchworksabq.com/,True,None,None,auto repair shop,Albuquerque NM,2026-06-11,https://www.google.com/maps/place/Wrench+Works+LLC+Automotive+Repair/data=!4m7!3m6!1s0x872274d9eb18558d:0x3b59f0887074e182!8m2!3d35.1212591!4d-106.5868785!16s%2Fg%2F1261h6qzz!19sChIJjVUY69l0IocRguF0cIjwWTs
1,No reviews,The Masters Touch Automotive,Auto repair shop," 4113 Menaul Blvd NE, Albuquerque, NM 87110, United States",+1 505-883-9141,+15058839141,True,https://wa.me/15058839141,open,,http://themasterstouchabq.com/,True,None,None,auto repair shop,Albuquerque NM,2026-06-11,https://www.google.com/maps/place/The+Masters+Touch+Automotive/data=!4m7!3m6!1s0x872274cce610b593:0xc615f779bb65f7e0!8m2!3d35.109603!4d-106.5974136!16s%2Fg%2F1xtf20hy!19sChIJk7UQ5sx0IocR4Pdlu3n3FcY
1,No reviews,Chapman Acura,Acura dealer," 4600 E 22nd St, Tucson, AZ 85711, United States",+1 520-849-8585,+15208498585,True,https://wa.me/15208498585,open,,https://www.chapmanacura.com/?utm_source=google&utm_medium=organic&utm_campaign=gmb,True,None,None,auto repair shop,Tucson AZ,2026-06-11,https://www.google.com/maps/place/Chapman+Acura/data=!4m7!3m6!1s0x86d66fe45175ca7f:0x8659b39f9db70518!8m2!3d32.206319!4d-110.895061!16s%2Fg%2F1tjv3z4w!19sChIJf8p1UeRv1oYRGAW3nZ-zWYY
1,No reviews,Advantage Auto Repair,Auto repair shop," 3155 N Stone Ave, Tucson, AZ 85705, United States",+1 520-807-5555,+15208075555,True,https://wa.me/15208075555,open,,https://advantage-autorepair.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp,True,None,None,auto repair shop,Tucson AZ,2026-06-11,https://www.google.com/maps/place/Advantage+Auto+Repair/data=!4m7!3m6!1s0x86d67160461b8e0f:0x572ba3260fbaa51f!8m2!3d32.2644568!4d-110.9723321!16s%2Fg%2F1tg4x8q2!19sChIJD44bRmBx1oYRH6W6DyajK1c
1,No reviews,Primarily Japanese Auto Service,Auto repair shop," 600 N Stone Ave, Tucson, AZ 85705, United States",+1 520-341-6899,+15203416899,True,https://wa.me/15203416899,open,,https://www.primarilyjapanese.com/?utm_campaign=gmb&utm_medium=organic&utm_source=googlemybusiness,True,None,None,auto repair shop,Tucson AZ,2026-06-11,https://www.google.com/maps/place/Primarily+Japanese+Auto+Service/data=!4m7!3m6!1s0x86d671192654f563:0x839f88670cbabad7!8m2!3d32.2292784!4d-110.9715226!16s%2Fg%2F1tf293qx!19sChIJY_VUJhlx1oYR17q6DGeIn4M
1,No reviews,Marino's Towing & Auto Repair LLC,Towing service," 1505 S 6th Ave, Tucson, AZ 85713, United States",+1 520-808-8923,+15208088923,True,https://wa.me/15208088923,open,,http://public.towbook.com/DP2q,True,None,None,auto repair shop,Tucson AZ,2026-06-11,https://www.google.com/maps/place/Marino%27s+Towing+%26+Auto+Repair+LLC/data=!4m7!3m6!1s0x86d671719d025203:0x7ab99e213241aecc!8m2!3d32.203403!4d-110.9681113!16s%2Fg%2F11qsmpmk14!19sChIJA1ICnXFx1oYRzK5BMiGeuXo
1,No reviews,Buck's Automotive Service Center,Auto repair shop," 4360 N 1st Ave, Tucson, AZ 85719, United States",+1 520-292-0904,+15202920904,True,https://wa.me/15202920904,open,,http://www.bucksautomotive.com/,True,None,None,auto repair shop,Tucson AZ,2026-06-11,https://www.google.com/maps/place/Buck%27s+Automotive+Service+Center/data=!4m7!3m6!1s0x86d673c8e82330db:0x2f9813ebdb421675!8m2!3d32.285881!4d-110.9605087!16s%2Fg%2F1vp746lt!19sChIJ2zAj6Mhz1oYRdRZC2-sTmC8
1,No reviews,One Stop Automotive,Auto repair shop," 1545 S Craycroft Rd, Tucson, AZ 85711, United States",+1 520-571-1811,+15205711811,True,https://wa.me/15205711811,open,,https://www.onestopautorepairtucson.com/,True,None,None,auto repair shop,Tucson AZ,2026-06-11,https://www.google.com/maps/place/One+Stop+Automotive/data=!4m7!3m6!1s0x86d66f8c14bd1d49:0xc8047de600772efc!8m2!3d32.2027353!4d-110.8747802!16s%2Fg%2F1tx4pt6v!19sChIJSR29FIxv1oYR_C53AOZ9BMg
1,No reviews,GIBBS Automotive Service,Auto repair shop," 1132 N Belvedere Ave, Tucson, AZ 85712, United States",+1 520-325-1431,+15203251431,True,https://wa.me/15203251431,open,,https://www.gibbsautotucson.com/,True,None,None,auto repair shop,Tucson AZ,2026-06-11,https://www.google.com/maps/place/GIBBS+Automotive+Service/data=!4m7!3m6!1s0x86d66e2ca3d05ef9:0xe424de814cabf24c!8m2!3d32.237074!4d-110.8966487!16s%2Fg%2F1ttphb7j!19sChIJ-V7Qoyxu1oYRTPKrTIHeJOQ
1,No reviews,Friendly Automotive Service and Repair,Auto repair shop," 4195 W Ina Rd, Tucson, AZ 85741, United States",+1 520-989-0672,+15209890672,True,https://wa.me/15209890672,open,,https://friendlyautomotiveservice.com/,True,None,None,auto repair shop,Tucson AZ,2026-06-11,https://www.google.com/maps/place/Friendly+Automotive+Service+and+Repair/data=!4m7!3m6!1s0x86d6752ce0ab8a23:0x44617bfc2b6e4360!8m2!3d32.3372491!4d-111.0545917!16s%2Fg%2F11c2r4spr8!19sChIJI4qr4Cx11oYRYENuK_x7YUQ
1,No reviews,Garrigan's Auto Repair Shop,Auto repair shop," 5302 E Speedway Blvd, Tucson, AZ 85712, United States",+1 520-572-7506,+15205727506,True,https://wa.me/15205727506,open,,https://garrigansautorepair.com/,True,None,None,auto repair shop,Tucson AZ,2026-06-11,https://www.google.com/maps/place/Garrigan%27s+Auto+Repair+Shop/data=!4m7!3m6!1s0x86d66fe4fc216c19:0x6d18dd03cd5e032e!8m2!3d32.2359668!4d-110.8795763!16s%2Fg%2F11y9rtgdy1!19sChIJGWwh_ORv1oYRLgNezQPdGG0
1,No reviews,Performance Complete Auto Care,Auto repair shop," 8200 E 22nd St, Tucson, AZ 85710, United States",+1 520-790-2300,+15207902300,True,https://wa.me/15207902300,open,,https://www.performancecompleteauto.com/,True,None,None,auto repair shop,Tucson AZ,2026-06-11,https://www.google.com/maps/place/Performance+Complete+Auto+Care/data=!4m7!3m6!1s0x86d663f8fa5ce345:0x6bd2c98dd9b5533b!8m2!3d32.2059503!4d-110.8173173!16s%2Fg%2F1ts3lm_5!19sChIJReNc-vhj1oYRO1O12Y3J0ms
1,No reviews,Sooters Auto Service,Auto repair shop," 429 E 6th St, Tucson, AZ 85705, United States",+1 520-623-1002,+15206231002,True,https://wa.me/15206231002,open,,https://www.sootersauto.com/,True,None,None,auto repair shop,Tucson AZ,2026-06-11,https://www.google.com/maps/place/Sooters+Auto+Service/data=!4m7!3m6!1s0x86d6711ced0c497f:0x6024931a5e70bc35!8m2!3d32.2280119!4d-110.9647018!16s%2Fg%2F1trqhnrj!19sChIJf0kM7Rxx1oYRNbxwXhqTJGA
1,No reviews,JT Auto,Car repair and maintenance service," 2530 E Fort Lowell Rd, Tucson, AZ 85716, United States",+1 520-623-7066,+15206237066,True,https://wa.me/15206237066,open,,https://www.jtautoaz.com/,True,None,None,auto repair shop,Tucson AZ,2026-06-11,https://www.google.com/maps/place/JT+Auto/data=!4m7!3m6!1s0x86d671632d2e3fd7:0x64cce9e15522fc87!8m2!3d32.264735!4d-110.9340181!16s%2Fg%2F126300y3z!19sChIJ1z8uLWNx1oYRh_wiVeHpzGQ
1,No reviews,Wildcat Automotive,Auto repair shop," 2050 N Oracle Rd, Tucson, AZ 85705, United States",+1 520-624-2233,+15206242233,True,https://wa.me/15206242233,open,,http://wildcatautomotive.com/,True,None,None,auto repair shop,Tucson AZ,2026-06-11,https://www.google.com/maps/place/Wildcat+Automotive/data=!4m7!3m6!1s0x86d67141042519d7:0x332664b50c9eaccc!8m2!3d32.2467113!4d-110.977503!16s%2Fg%2F1tnplfrk!19sChIJ1xklBEFx1oYRzKyeDLVkJjM
1,No reviews,AAA Tucson Speedway Auto Repair Center,Auto repair shop," 7060 E Speedway Blvd, Tucson, AZ 85710, United States",+1 520-290-1000,+15202901000,True,https://wa.me/15202901000,open,,https://mwg.aaa.com/agent-office-locations/az/tucson/aaa-tucson-speedway-auto-repair-center,True,None,None,auto repair shop,Tucson AZ,2026-06-11,https://www.google.com/maps/place/AAA+Tucson+Speedway+Auto+Repair+Center/data=!4m7!3m6!1s0x86d66f8cf9a3f153:0xd8c62f0c1b3a0c0d!8m2!3d32.2351222!4d-110.8420502!16s%2Fg%2F11ght3nsx9!19sChIJU_Gj-Yxv1oYRDQw6Gwwvxtg
1,No reviews,Ramon's Automotive,Auto repair shop," 1721 S 4th Ave, Tucson, AZ 85713, United States",+1 520-791-3588,+15207913588,True,https://wa.me/15207913588,open,,http://www.ramonsautomotive.com/,True,None,None,auto repair shop,Tucson AZ,2026-06-11,https://www.google.com/maps/place/Ramon%27s+Automotive/data=!4m7!3m6!1s0x86d67092e71412a5:0xab7defd802e6047b!8m2!3d32.2008552!4d-110.9651031!16s%2Fg%2F1tkl3rw_!19sChIJpRIU55Jw1oYRewTmAtjvfas
1,No reviews,Automotive Excellence,Auto repair shop," 3358 S Palo Verde Rd, Tucson, AZ 85713, United States",+1 520-512-0801,+15205120801,True,https://wa.me/15205120801,open,,https://www.automotiveexcellencearizona.com/,True,None,None,auto repair shop,Tucson AZ,2026-06-11,https://www.google.com/maps/place/Automotive+Excellence/data=!4m7!3m6!1s0x86d66fe46eb42ae7:0xb13c2e58c1049823!8m2!3d32.1856329!4d-110.9184603!16s%2Fg%2F1tczqt5n!19sChIJ5yq0buRv1oYRI5gEwVguPLE
1,No reviews,Parker Automotive Service Center,Auto repair shop," 5101 E Speedway Blvd, Tucson, AZ 85712, United States",+1 520-210-4507,+15202104507,True,https://wa.me/15202104507,open,,https://www.parkerautoaz.com/?utm_campaign=gmb,True,None,None,auto repair shop,Tucson AZ,2026-06-11,https://www.google.com/maps/place/Parker+Automotive+Service+Center/data=!4m7!3m6!1s0x86d66fcb13f8ed93:0x8751fd08989db575!8m2!3d32.2365977!4d-110.8837273!16s%2Fg%2F1thf8_k6!19sChIJk-34E8tv1oYRdbWdmAj9UYc
1,No reviews,Top Notch Autocare LLC,Auto repair shop," 5265 E Pima St, Tucson, AZ 85712, United States",+1 520-203-8485,+15202038485,True,https://wa.me/15202038485,open,,https://topnotchautocarellc.com/,True,None,None,auto repair shop,Tucson AZ,2026-06-11,https://www.google.com/maps/place/Top+Notch+Autocare+LLC/data=!4m7!3m6!1s0x86d66f6126fb93fd:0x1e82f8db02d0a94!8m2!3d32.2437043!4d-110.8802068!16s%2Fg%2F11f8jkb1r4!19sChIJ_ZP7JmFv1oYRlAotsI0v6AE
1,No reviews,Tucson Mobile Mechanics,Auto repair shop," 2900 E Broadway Blvd #100, Tucson, AZ 85716, United States",+1 520-977-2073,+15209772073,True,https://wa.me/15209772073,open,,http://tucsonmobilemechanics.com/,True,None,None,auto repair shop,Tucson AZ,2026-06-11,https://www.google.com/maps/place/Tucson+Mobile+Mechanics/data=!4m7!3m6!1s0x86d66f573923a227:0xec33da370bd07e2a!8m2!3d32.2210795!4d-110.9300429!16s%2Fg%2F11vkfy4lz9!19sChIJJ6IjOVdv1oYRKn7QCzfaM-w
1,No reviews,Express Smog,Smog inspection station," 4434 N Blackstone Ave, Fresno, CA 93726, United States",+1 559-230-0700,+15592300700,True,https://wa.me/15592300700,open,,http://expresssmogcalifornia.com/,True,None,None,auto repair shop,Fresno CA,2026-06-11,https://www.google.com/maps/place/Express+Smog/data=!4m7!3m6!1s0x8094675fc2c934a5:0xd1e064d54508af24!8m2!3d36.798372!4d-119.790119!16s%2Fg%2F1tcxvh60!19sChIJpTTJwl9nlIARJK8IRdVk4NE
1,No reviews,The Battery Exchange,Car battery store," 3370 W Belmont Ave, Fresno, CA 93722, United States",+1 559-276-9095,+15592769095,True,https://wa.me/15592769095,open,,http://thebatteryexchangellc.com/,True,None,None,auto repair shop,Fresno CA,2026-06-11,https://www.google.com/maps/place/The+Battery+Exchange/data=!4m7!3m6!1s0x809466c5d7cc0587:0x597dbbe059bffdcb!8m2!3d36.750352!4d-119.852493!16s%2Fg%2F1thd6y0t!19sChIJhwXM18VmlIARy_2_WeC7fVk
1,No reviews,Dennis Auto Repair Inc,Auto repair shop," 1817 E Hammond Ave, Fresno, CA 93703, United States",+1 559-264-6443,+15592646443,True,https://wa.me/15592646443,open,,https://www.dennisautorepairfresno.com/,True,None,None,auto repair shop,Fresno CA,2026-06-11,https://www.google.com/maps/place/Dennis+Auto+Repair+Inc/data=!4m7!3m6!1s0x8094675587c448e5:0x77bd5f93fff88ef5!8m2!3d36.7589383!4d-119.789079!16s%2Fg%2F1whdjlrv!19sChIJ5UjEh1VnlIAR9Y74_5NfvXc
1,No reviews,Fresno Auto Service,Auto repair shop," 103 N Broadway St, Fresno, CA 93701, United States",+1 559-441-7141,+15594417141,True,https://wa.me/15594417141,open,,https://fresnoca.autos/,True,None,None,auto repair shop,Fresno CA,2026-06-11,https://www.google.com/maps/place/Fresno+Auto+Service/data=!4m7!3m6!1s0x809460b056bb51ed:0x3dd04c325800ea8!8m2!3d36.7442897!4d-119.8035553!16s%2Fg%2F12622r2pn!19sChIJ7VG7VrBglIARqA6AJcME3QM
1,No reviews,Romita Auto Service,Auto repair shop," 4909 E Dakota Ave, Fresno, CA 93727, United States",+1 559-485-5675,+15594855675,True,https://wa.me/15594855675,open,,https://romitaauto.com/,True,None,None,auto repair shop,Fresno CA,2026-06-11,https://www.google.com/maps/place/Romita+Auto+Service/data=!4m7!3m6!1s0x80945e051a5364f9:0x7c48e52fdb7e14bd!8m2!3d36.7869981!4d-119.7313902!16s%2Fg%2F1tklqt0g!19sChIJ-WRTGgVelIARvRR-2y_lSHw
1,No reviews,Complete Car Care,Auto repair shop," 5787 W Barstow Ave, Fresno, CA 93722, United States",+1 559-275-0157,+15592750157,True,https://wa.me/15592750157,open,,https://completecarcarefresno.com/,True,None,None,auto repair shop,Fresno CA,2026-06-11,https://www.google.com/maps/place/Complete+Car+Care/data=!4m7!3m6!1s0x80946f5acc38e061:0xbb88226d86ab053b!8m2!3d36.8151192!4d-119.8949087!16s%2Fg%2F11c5zwkvj9!19sChIJYeA4zFpvlIAROwWrhm0iiLs
