lead_score,lead_reasons,name,category,address,phone,phone_e164,phone_valid,whatsapp,business_status,last_review,website,has_website,rating,reviews,search_query,search_location,scraped_date,maps_url
6,No website | No reviews,Contador Puebla,Accountant," C. Séptima Sur 4916, Prados Agua Azul, 72430 Heroica Puebla de Zaragoza, Pue.",222 152 5530,+522221525530,True,https://wa.me/522221525530,open,,,False,,,despacho contable,Puebla Mexico,2026-06-11,https://www.google.com/maps/place/Contador+Puebla/data=!4m7!3m6!1s0x85cfb8c6d7ff5db3:0xef61fe224f3a8a28!8m2!3d19.0236377!4d-98.2176071!16s%2Fg%2F11c2qnsjgb!19sChIJs13_18a4z4URKIo6TyL-Ye8
1,No reviews,Accounty / Contadores - Accountants,Bookkeeping service," C. Mariano Matamoros 1043, Universidad, 50130 Toluca de Lerdo, Méx.",55 8099 4049,+525580994049,True,https://wa.me/525580994049,open,,http://www.accounty.mx/,True,,,despacho contable,Toluca Mexico,2026-06-11,https://www.google.com/maps/place/Accounty+%2F+Contadores+-+Accountants/data=!4m7!3m6!1s0x85cd89f2012766fb:0xdd9c6f6ecc10640e!8m2!3d19.275646!4d-99.6562672!16s%2Fg%2F11fd4nm3d_!19sChIJ-2YnAfKJzYURDmQQzG5vnN0
1,No reviews,ALPE Despacho Contable | Contadores en Toluca,Bookkeeping service," Av. Solidaridad las Torres 1596, La Magdalena, 50190 Toluca de Lerdo, Méx.",56 6026 0293,+525660260293,True,https://wa.me/525660260293,open,,https://alpecontabilidad.online/,True,,,despacho contable,Toluca Mexico,2026-06-11,https://www.google.com/maps/place/ALPE+Despacho+Contable+%7C+Contadores+en+Toluca/data=!4m7!3m6!1s0x85cd896d727ce57f:0x50fb01a980e85005!8m2!3d19.2709055!4d-99.6377746!16s%2Fg%2F11mm611jw9!19sChIJf-V8cm2JzYURBVDogKkB-1A
1,No reviews,Impuestum Contadores Toluca Centro,Accountant," A, Alejandro Von Humbolt 303, 5 de Mayo, 50090 Toluca de Lerdo, Méx.",722 215 4453,+527222154453,True,https://wa.me/527222154453,open,,http://impuestumcontadores.com/tolucacentro/,True,,,despacho contable,Toluca Mexico,2026-06-11,https://www.google.com/maps/place/Impuestum+Contadores+Toluca+Centro/data=!4m7!3m6!1s0x85cd899324fdac37:0x813a5f36f4c2774b!8m2!3d19.2880263!4d-99.6485908!16s%2Fg%2F11cmrqlnn7!19sChIJN6z9JJOJzYURS3fC9DZfOoE
1,No reviews,Consorcio Fiscal y Contable De Toluca,Bookkeeping service," Av. Paseo Tollocan 123, Universidad, 50130 Toluca de Lerdo, Méx.",722 204 4550,+527222044550,True,https://wa.me/527222044550,open,,https://www.consorciofiscalycontabletoluca.com/,True,,,despacho contable,Toluca Mexico,2026-06-11,https://www.google.com/maps/place/Consorcio+Fiscal+y+Contable+De+Toluca/data=!4m7!3m6!1s0x85cd89b11ccea409:0xdf685e913b30daf9!8m2!3d19.2724555!4d-99.6522433!16s%2Fg%2F11n3xr3b4f!19sChIJCaTOHLGJzYUR-dowO5FeaN8
1,No reviews,Despacho Contable Luna Asesores Empresariales y Asociados,Accounting firm," José Maria Mora 112, Reforma y FFCC Nacionales, 50070 Toluca de Lerdo, Méx.",722 167 0520,+527221670520,True,https://wa.me/527221670520,open,,http://lunaasesores.mx/,True,,,despacho contable,Toluca Mexico,2026-06-11,https://www.google.com/maps/place/Despacho+Contable+Luna+Asesores+Empresariales+y+Asociados/data=!4m7!3m6!1s0x85cd89c1bd623395:0x96370dae3230ae24!8m2!3d19.290643!4d-99.6398314!16s%2Fg%2F11j7ymf3y_!19sChIJlTNivcGJzYURJK4wMq4NN5Y
1,No reviews,Soma Contadores,Accountant," Ignacio Rayón sur 103 despacho 7 Col, 5 de Mayo, 50090 Toluca de Lerdo, Méx.",722 380 6980,+527223806980,True,https://wa.me/527223806980,open,,http://www.soma-contadores.com/,True,,,despacho contable,Toluca Mexico,2026-06-11,https://www.google.com/maps/place/Soma+Contadores/data=!4m7!3m6!1s0x85cd89b24e4f5cb3:0x92f9c239fc1f5b38!8m2!3d19.28843!4d-99.6527942!16s%2Fg%2F11h6m4j2zj!19sChIJs1xPTrKJzYUROFsf_DnC-ZI
1,No reviews,Contabilidad en Toluca Contabilidad en Merida - Bexon Ledger,Accountant," C. José Ma. Morelos 37-interior 2, Pilares, 52179 San Jerónimo Chicahualco, Méx.",729 526 2938,+527295262938,True,https://wa.me/527295262938,open,,http://bexonledger.com/,True,,,despacho contable,Toluca Mexico,2026-06-11,https://www.google.com/maps/place/Contabilidad+en+Toluca+Contabilidad+en+Merida+-+Bexon+Ledger/data=!4m7!3m6!1s0x85d1fb8a06725ce1:0xa04e1f654d25d131!8m2!3d19.286284!4d-99.5939775!16s%2Fg%2F11yzb_0p_1!19sChIJ4VxyBor70YURMdElTWUfTqA
1,No reviews,Inmediaconta Toluca,Chartered accountant," Fray Buenaventura Merlin 303, Barrio de San Bernardino, 50080 Toluca de Lerdo, Méx.",722 144 8968,+527221448968,True,https://wa.me/527221448968,open,,https://www.inmediaconta.com/toluca.html,True,,,despacho contable,Toluca Mexico,2026-06-11,https://www.google.com/maps/place/Inmediaconta+Toluca/data=!4m7!3m6!1s0x85cd8b3a3eec93eb:0x2cce2b5c10a8d6b2!8m2!3d19.2884515!4d-99.6681629!16s%2Fg%2F11vy_j69mf!19sChIJ65PsPjqLzYURstaoEFwrziw
1,No reviews,Contadores | Fiscalistas | Asesores de Negocios | TOLUCA,Tax consultant," Constituyentes Pte. 940, Barrio de la Merced, 50080 Toluca de Lerdo, Méx.",722 971 7068,+527229717068,True,https://wa.me/527229717068,open,,https://dcanmx.com/,True,,,despacho contable,Toluca Mexico,2026-06-11,https://www.google.com/maps/place/Contadores+%7C+Fiscalistas+%7C+Asesores+de+Negocios+%7C+TOLUCA/data=!4m7!3m6!1s0x85cd8976076190b3:0x45ab6f665980ec8c!8m2!3d19.2865856!4d-99.6653133!16s%2Fg%2F11x5gxnl9z!19sChIJs5BhB3aJzYURjOyAWWZvq0U
1,No reviews,H-COnta Consultori 604 (DESPACHO CONTABLE),Bookkeeping service," Jose Maria, C. J. Ma. Glez Arratia 18 Sur 604, Doctores, 50060 Toluca de Lerdo, Méx.",722 204 9044,+527222049044,True,https://wa.me/527222049044,open,,http://www.facebook.com/asesoriafiskl/,True,,,despacho contable,Toluca Mexico,2026-06-11,https://www.google.com/maps/place/H-COnta+Consultori+604+%28DESPACHO+CONTABLE%29/data=!4m7!3m6!1s0x85cd89742039157b:0xd466d593ef237eae!8m2!3d19.2957422!4d-99.6444711!16s%2Fg%2F11lnndjqqn!19sChIJexU5IHSJzYURrn4j75PVZtQ
1,No reviews,Despacho Contable Fiscal,Bookkeeping service," Agustín Gasca 203, Francisco Murguía, 50130 Toluca de Lerdo, Méx.",722 312 7961,+527223127961,True,https://wa.me/527223127961,open,,https://soluciones-integrales-omi.ueniweb.com/?utm_campaign=gmb,True,,,despacho contable,Toluca Mexico,2026-06-11,https://www.google.com/maps/place/Despacho+Contable+Fiscal/data=!4m7!3m6!1s0x85cd89e646b22f59:0xf63bf3e506f895b9!8m2!3d19.2834574!4d-99.6637146!16s%2Fg%2F11jlxd5n88!19sChIJWS-yRuaJzYURuZX4BuXzO_Y
1,No reviews,Mi Conta MX,Accountant," C. José Ma. Morelos 37, Pilares, 52179 San Jerónimo Chicahualco, Méx.",722 750 2040,+527227502040,True,https://wa.me/527227502040,open,,https://www.miconta.mx/,True,,,despacho contable,Toluca Mexico,2026-06-11,https://www.google.com/maps/place/Mi+Conta+MX/data=!4m7!3m6!1s0x85cd8b31114835d3:0xa1b4bd1099fe11b4!8m2!3d19.2863194!4d-99.5939659!16s%2Fg%2F11hzhgbcrv!19sChIJ0zVIETGLzYURtBH-mRC9tKE
1,No reviews,"Despacho Contable, Fiscal en Toluca, Metepec DCOAD SAS de CV",Bookkeeping service," Josefa Ortiz de Domínguez 19, Lazaro Cardenas, 52149 San Salvador Tizatlalli, Méx.",722 602 5961,+527226025961,True,https://wa.me/527226025961,open,,https://dcoad.com/,True,,,despacho contable,Toluca Mexico,2026-06-11,"https://www.google.com/maps/place/Despacho+Contable,+Fiscal+en+Toluca,+Metepec+DCOAD+SAS+de+CV/data=!4m7!3m6!1s0x85cd8b16e69fe3d3:0x9c649d859dfc2fdd!8m2!3d19.2517025!4d-99.5598437!16s%2Fg%2F11gy82dfdg!19sChIJ0-Of5haLzYUR3S_8nYWdZJw"
1,No reviews,SHESY Consultores Independientes,Bookkeeping service," Calle Volcan Jorullo 20, Juan Fernandez Albarran, Xinantécatl, 52158 San Jorge Pueblo Nuevo, Méx.",722 634 5067,+527226345067,True,https://wa.me/527226345067,open,,http://www.shesyconsultores.com/,True,,,despacho contable,Toluca Mexico,2026-06-11,https://www.google.com/maps/place/SHESY+Consultores+Independientes/data=!4m7!3m6!1s0x85cd897e95e7f6a7:0x5bb5d6d26ac825fa!8m2!3d19.2612698!4d-99.6385643!16s%2Fg%2F11b86m538l!19sChIJp_bnlX6JzYUR-iXIatLWtVs
1,No reviews,Contadores & Abogados Orihuela,Certified public accountant," Lago Yunuen Manzana 070, El Seminario Primera Secc, 50170 Toluca de Lerdo, Méx.",722 160 1086,+527221601086,True,https://wa.me/527221601086,open,,https://www.juridicontableorihuela.com/,True,,,despacho contable,Toluca Mexico,2026-06-11,https://www.google.com/maps/place/Contadores+%26+Abogados+Orihuela/data=!4m7!3m6!1s0x85cd899f6e990389:0x92694567e58ce2bf!8m2!3d19.274163!4d-99.6732477!16s%2Fg%2F11xvp38c_c!19sChIJiQOZbp-JzYURv-KM5WdFaZI
1,No reviews,Despacho Contable Fiscal en Aguascalientes (Morquecho y Asociados),Certified public accountant," 26 de Marzo 702-A, Barrio de San Marcos, 20070 Aguascalientes, Ags.",449 111 9798,+524491119798,True,https://wa.me/524491119798,open,,http://morquechoyasociados.com.mx/,True,,,despacho contable,Aguascalientes Mexico,2026-06-11,https://www.google.com/maps/place/Despacho+Contable+Fiscal+en+Aguascalientes+%28Morquecho+y+Asociados%29/data=!4m7!3m6!1s0x8429ef2d548cc103:0x1c804660f24b0c67!8m2!3d21.8796972!4d-102.3133128!16s%2Fg%2F11j6820nq7!19sChIJA8GMVC3vKYQRZwxL8mBGgBw
1,No reviews,"Martínez Cano & Asociados - Despacho Fiscal, Contable y Legal",Accounting firm," Monte Everest 95-Local 6, Bosques del Prado Nte., 20127 Aguascalientes, Ags.",449 965 8663,+524499658663,True,https://wa.me/524499658663,open,,https://www.martinezcanoasociados.com/,True,,,despacho contable,Aguascalientes Mexico,2026-06-11,"https://www.google.com/maps/place/Mart%C3%ADnez+Cano+%26+Asociados+-+Despacho+Fiscal,+Contable+y+Legal/data=!4m7!3m6!1s0x8429ef1c4512f94d:0xa56486175496e6fc!8m2!3d21.9172663!4d-102.312254!16s%2Fg%2F11ngkh79m7!19sChIJTfkSRRzvKYQR_OaWVBeGZKU"
1,No reviews,Despacho Contable Fiscal Glr,Tax attorney," Jacaranda 305, Las Arboledas, 20020 Aguascalientes, Ags.",449 119 6436,+524491196436,True,https://wa.me/524491196436,open,,https://www.despachocontablefiscalglr.mx/,True,,,despacho contable,Aguascalientes Mexico,2026-06-11,https://www.google.com/maps/place/Despacho+Contable+Fiscal+Glr/data=!4m7!3m6!1s0x8429ef9f563df23d:0x101146bf3bea8a0c!8m2!3d21.8981264!4d-102.3031905!16s%2Fg%2F11hkn7_clw!19sChIJPfI9Vp_vKYQRDIrqO79GERA
1,No reviews,GN Contadores,Accountant," Av. Las Américas 109-Int. 4, La Fuente, 20230 Aguascalientes, Ags.",449 142 3151,+524491423151,True,https://wa.me/524491423151,open,,https://gncontadores.mx/,True,,,despacho contable,Aguascalientes Mexico,2026-06-11,https://www.google.com/maps/place/GN+Contadores/data=!4m7!3m6!1s0x8429ef2b2308a79b:0x8611fe0617260735!8m2!3d21.8731462!4d-102.3010302!16s%2Fg%2F11t74_blq2!19sChIJm6cIIyvvKYQRNQcmFwb-EYY
1,No reviews,"Luna Meza y Asociados, S.C.",Bookkeeping service," Rio Morcinique 231, Canteras de Santa Imelda, Pirules, 20218 Aguascalientes, Ags.",449 850 3219,+524498503219,True,https://wa.me/524498503219,open,,https://www.lunameza.com.mx/,True,,,despacho contable,Aguascalientes Mexico,2026-06-11,"https://www.google.com/maps/place/Luna+Meza+y+Asociados,+S.C./data=!4m7!3m6!1s0x8429eefdda5d49bf:0xbd1524cab6d1ebab!8m2!3d21.865184!4d-102.3251606!16s%2Fg%2F11b6jhgcgr!19sChIJv0ld2v3uKYQRq-vRtsokFb0"
1,No reviews,ELAF Asesoría y Consultoría Contable,Corporate office," Sierra de Tepoztlan 105-A, Bosques del Prado Sur, 20130 Aguascalientes, Ags.",449 361 4812,+524493614812,True,https://wa.me/524493614812,open,,http://www.elaf.mx/,True,,,despacho contable,Aguascalientes Mexico,2026-06-11,https://www.google.com/maps/place/ELAF+Asesor%C3%ADa+y+Consultor%C3%ADa+Contable/data=!4m7!3m6!1s0x8429ef0f946f7ecf:0x84c537a03933a1dd!8m2!3d21.9110922!4d-102.3107506!16s%2Fg%2F11c6044ndy!19sChIJz35vlA_vKYQR3aEzOaA3xYQ
1,No reviews,Contadores | Fiscalistas | Asesores de Negocios | AGS,Accountant," Blvd. A Zacatecas 245-Piso 3, Desarrollo Especial Bulevar a Zacatecas, 20126 Aguascalientes, Ags.",449 862 0023,+524498620023,True,https://wa.me/524498620023,open,,https://dcanmx.com/,True,,,despacho contable,Aguascalientes Mexico,2026-06-11,https://www.google.com/maps/place/Contadores+%7C+Fiscalistas+%7C+Asesores+de+Negocios+%7C+AGS/data=!4m7!3m6!1s0x8429ef4c13a84d4d:0x3e3f7286d0a02cbd!8m2!3d21.9214822!4d-102.2906746!16s%2Fg%2F11ybxjdng6!19sChIJTU2oE0zvKYQRvSyg0IZyPz4
1,No reviews,Despacho Rendón DSK,Accountant," Potreros 618, Valle del Campestre, 20110 Aguascalientes, Ags.",449 912 0701,+524499120701,True,https://wa.me/524499120701,open,,http://despachorendon.com.mx/,True,,,despacho contable,Aguascalientes Mexico,2026-06-11,https://www.google.com/maps/place/Despacho+Rend%C3%B3n+DSK/data=!4m7!3m6!1s0x8429ef1acdc3ddef:0x380a1052eb677c28!8m2!3d21.9257695!4d-102.3118905!16s%2Fg%2F1vtqwf22!19sChIJ793DzRrvKYQRKHxn61IQCjg
1,No reviews,"JDEG, Abogados y Contadores",Law firm," Sor Juana Inés de La Cruz 132, Moderno, 20060 Aguascalientes, Ags.",449 917 4994,+524499174994,True,https://wa.me/524499174994,open,,http://jdeg.mx/,True,,,despacho contable,Aguascalientes Mexico,2026-06-11,"https://www.google.com/maps/place/JDEG,+Abogados+y+Contadores/data=!4m7!3m6!1s0x8429ef01349ae3c7:0xa6c6c06aa1467cd2!8m2!3d21.8818865!4d-102.3166658!16s%2Fg%2F11rgz_gmc8!19sChIJx-OaNAHvKYQR0nxGoWrAxqY"
1,No reviews,Mondragón verdin despacho jurídico contable.,Legal services," Plan de ayutla 239 prolongacion iturbide jesus maria, 20920 Aguascalientes, Ags.",449 418 5949,+524494185949,True,https://wa.me/524494185949,open,,https://www.facebook.com/Mondrag%C3%B3n-Verd%C3%ADn-111268244795079/,True,,,despacho contable,Aguascalientes Mexico,2026-06-11,https://www.google.com/maps/place/Mondrag%C3%B3n+verdin+despacho+jur%C3%ADdico+contable./data=!4m7!3m6!1s0x8429efcd22209c45:0x3f0bc03b3334fe0a!8m2!3d21.9573345!4d-102.3466531!16s%2Fg%2F11rq9582kl!19sChIJRZwgIs3vKYQRCv40MzvACz8
1,No reviews,EverQub Contadores,Accountant," Mar Caribe 203-B, Oficina 4A, Las Brisas, 20010 Aguascalientes, Ags.",449 355 2829,+524493552829,True,https://wa.me/524493552829,open,,https://www.everqub.com/,True,,,despacho contable,Aguascalientes Mexico,2026-06-11,https://www.google.com/maps/place/EverQub+Contadores/data=!4m7!3m6!1s0x8429efd6ffd731f5:0x8a1c2b4be21f7a77!8m2!3d21.8984876!4d-102.3138718!16s%2Fg%2F11vj3hkb34!19sChIJ9THX_9bvKYQRd3of4ksrHIo
1,No reviews,Despacho Contable y Fiscal FF Fernández & Ferman,Certified public accountant," Playa Roqueta 1306, Playa Linda, 91810 Veracruz, Ver.",229 412 0317,+522294120317,True,https://wa.me/2294120317,open,,https://www.facebook.com/despachocontablefernandezyferman,True,,,despacho contable,Veracruz Mexico,2026-06-11,https://www.google.com/maps/place/Despacho+Contable+y+Fiscal+FF+Fern%C3%A1ndez+%26+Ferman/data=!4m7!3m6!1s0x85c345488d2c9843:0x955b261b9c72f057!8m2!3d19.2086554!4d-96.1739022!16s%2Fg%2F11vf3h6x7r!19sChIJQ5gsjUhFw4URV_BynBsmW5U
1,No reviews,Despacho Contable APG,Accounting firm," Av. de Las Americas 1302, Virginia, 94294 Veracruz, Ver.",229 506 5408,+522295065408,True,https://wa.me/522295065408,open,,https://despachocontable.apgver.com/,True,,,despacho contable,Veracruz Mexico,2026-06-11,https://www.google.com/maps/place/Despacho+Contable+APG/data=!4m7!3m6!1s0x85c34138fd8a8143:0x62a6a0c106a4ccc6!8m2!3d19.1657387!4d-96.1288111!16s%2Fg%2F11j8l63mbb!19sChIJQ4GK_ThBw4URxsykBsGgpmI
1,No reviews,Despacho Contable Asesores y Consultores Fiscales Rosales Y Asociados ACFRA,Bookkeeping service," Porvenir 109, Vista Alegre, 94295 Veracruz, Ver.",229 106 1562,+522291061562,True,https://wa.me/522291061562,open,,https://asesoresyconsultoresfisca.mitiendanube.com/,True,,,despacho contable,Veracruz Mexico,2026-06-11,https://www.google.com/maps/place/Despacho+Contable+Asesores+y+Consultores+Fiscales+Rosales+Y+Asociados+ACFRA/data=!4m7!3m6!1s0x85c3441df91453a7:0x47d08be7b3c83f96!8m2!3d19.1548657!4d-96.1243356!16s%2Fg%2F11kn6tt3t4!19sChIJp1MU-R1Ew4URlj_Is-eL0Ec
1,No reviews,Ruiz Despacho Contable,Bookkeeping service," C. Alcocer 1009, entre MIGUEL ANGEL DE QUEVEDO Y REBSAMEN, COL, Ortiz Rubio, 91720 Veracruz, Ver.",229 908 0411,+522299080411,True,https://wa.me/522299080411,open,,https://www.facebook.com/despachoruiz,True,,,despacho contable,Veracruz Mexico,2026-06-11,https://www.google.com/maps/place/Ruiz+Despacho+Contable/data=!4m7!3m6!1s0x85c347f01b76b785:0xf3d05f6aa9defebb!8m2!3d19.1794926!4d-96.1436298!16s%2Fg%2F11lg2f_x35!19sChIJhbd2G_BHw4URu_7eqWpf0PM
1,No reviews,Despacho Contable Arisar,Bookkeeping service," Esquina Washington, Calle Cristóbal de Olid 294, Reforma, 91919 Veracruz, Ver.",229 156 8879,+522291568879,True,https://wa.me/522291568879,open,,http://www.grupoarisar.com.mx/,True,,,despacho contable,Veracruz Mexico,2026-06-11,https://www.google.com/maps/place/Despacho+Contable+Arisar/data=!4m7!3m6!1s0x85c341a0ca3b5403:0x5b0b34706ff106d7!8m2!3d19.1709083!4d-96.125492!16s%2Fg%2F11hdppsnqj!19sChIJA1Q7yqBBw4UR1wbxb3A0C1s
1,No reviews,Despacho Contable GDL,Accounting firm," C. Carlos Cruz 99-Altos, Centro, 91700 Veracruz, Ver.",229 244 0581,+522292440581,True,https://wa.me/522292440581,open,,http://www.gdlcontable.com/,True,,,despacho contable,Veracruz Mexico,2026-06-11,https://www.google.com/maps/place/Despacho+Contable+GDL/data=!4m7!3m6!1s0x20c2da855a1b6c81:0xaa635d511e415419!8m2!3d19.1909941!4d-96.1382527!16s%2Fg%2F11y1t0pw1t!19sChIJgWwbWoXawiARGVRBHlFdY6o
1,No reviews,Contador en Veracruz | LOGA Asesoría Contable y Fiscal,Bookkeeping service," Guillermo Prieto 1, Primero de Mayo Sur, 94297 Veracruz, Ver.",229 922 9160,+522299229160,True,https://wa.me/522299229160,open,,https://logacontable.com/,True,,,despacho contable,Veracruz Mexico,2026-06-11,https://www.google.com/maps/place/Contador+en+Veracruz+%7C+LOGA+Asesor%C3%ADa+Contable+y+Fiscal/data=!4m7!3m6!1s0x85c3434f97378301:0x1663f8a53d645fbd!8m2!3d19.1379861!4d-96.1185892!16s%2Fg%2F11j_2myxwh!19sChIJAYM3l09Dw4URvV9kPaX4YxY
1,No reviews,Despacho contable RAMIVAL,Accountant," Cda. Palma Asahí 19, 91697 Paseo de las Palmas II, Ver.",229 138 1372,+522291381372,True,https://wa.me/522291381372,open,,https://miwebpro.com.mx/corporativo-ramival-s-a-de-c-v-asesoria-fiscal/,True,,,despacho contable,Veracruz Mexico,2026-06-11,https://www.google.com/maps/place/Despacho+contable+RAMIVAL/data=!4m7!3m6!1s0x85c343002f7aa251:0x59fe56c73d0ba6c2!8m2!3d19.1509214!4d-96.2327743!16s%2Fg%2F11lzcdpmg1!19sChIJUaJ6LwBDw4URwqYLPcdW_lk
1,No reviews,Despacho LM Asesores Fiscales,Certified public accountant," Av. Ing. Ernesto Domínguez Aguirre 618, Reforma, 91919 Veracruz, Ver.",229 178 5990,+522291785990,True,https://wa.me/522291785990,open,,https://www.lmaf.com.mx/,True,,,despacho contable,Veracruz Mexico,2026-06-11,https://www.google.com/maps/place/Despacho+LM+Asesores+Fiscales/data=!4m7!3m6!1s0x85c34126028f065b:0x410db25d4d36a4f9!8m2!3d19.1693943!4d-96.1199611!16s%2Fg%2F11l5w146t4!19sChIJWwaPAiZBw4UR-aQ2TV2yDUE
1,No reviews,Ccem Corporativo,Accounting firm," Calle Deschamps 81, Moderno, 91918 Veracruz, Ver.",229 142 5875,+522291425875,True,https://wa.me/522291425875,open,,http://ccemcorporativo.com/,True,,,despacho contable,Veracruz Mexico,2026-06-11,https://www.google.com/maps/place/Ccem+Corporativo/data=!4m7!3m6!1s0x85c341496421f353:0xc6e7bc21c90ead23!8m2!3d19.1744061!4d-96.1351!16s%2Fg%2F11ggq_2yyf!19sChIJU_MhZElBw4URI60OySG858Y
1,No reviews,DESPACHO CONTABLE JURÍDICO ROJAS,Tax consultant," Campero 914, Zona Centro, 91700 Veracruz, Ver.",229 134 9025,+522291349025,True,https://wa.me/522291349025,open,,https://www.corporativorojas.com.mx/,True,,,despacho contable,Veracruz Mexico,2026-06-11,https://www.google.com/maps/place/DESPACHO+CONTABLE+JUR%C3%8DDICO+ROJAS/data=!4m7!3m6!1s0x85c346ad3ca7553d:0xb26658980a39c37!8m2!3d19.1815915!4d-96.1439793!16s%2Fg%2F1tj91wm9!19sChIJPVWnPK1Gw4URN5yjgIllJgs
1,No reviews,Despacho Contable Grupo Fiscal Castro y Cía,Bookkeeping service," Av. Manuel Nieto 1425-Int B, Marco A. Muñiz, 94295 Veracruz, Ver.",229 776 8303,+522297768303,True,https://wa.me/522297768303,open,,https://grupofiscalcastroycia.com.mx/,True,,,despacho contable,Veracruz Mexico,2026-06-11,https://www.google.com/maps/place/Despacho+Contable+Grupo+Fiscal+Castro+y+C%C3%ADa/data=!4m7!3m6!1s0x85c341001d8cb8e7:0xe089f0213af5e54a!8m2!3d19.1494184!4d-96.126908!16s%2Fg%2F11z4w_rv17!19sChIJ57iMHQBBw4URSuX1OiHwieA
1,No reviews,Despacho Gómez Pensado,Bookkeeping service," Paseo Jdn. 329, Virginia, 94294 Veracruz, Ver.",229 931 2213,+522299312213,True,https://wa.me/522299312213,open,,http://www.dgpcontadores.mx/,True,,,despacho contable,Veracruz Mexico,2026-06-11,https://www.google.com/maps/place/Despacho+G%C3%B3mez+Pensado/data=!4m7!3m6!1s0x85c346bc02c5910b:0x1ea1e3c5ce21435c!8m2!3d19.1634265!4d-96.1299417!16s%2Fg%2F1thr7hm_!19sChIJC5HFArxGw4URXEMhzsXjoR4
1,No reviews,"Sánchez Pineda, S.C.",Business management consultant," Estribo 108, Hípico, 94296 Veracruz, Ver.",229 922 8913,+522299228913,True,https://wa.me/522299228913,open,,https://www.corporativosp.com.mx/,True,,,despacho contable,Veracruz Mexico,2026-06-11,"https://www.google.com/maps/place/S%C3%A1nchez+Pineda,+S.C./data=!4m7!3m6!1s0x85c34119903c3473:0xd16fd6bb4b081cc0!8m2!3d19.152539!4d-96.1189994!16s%2Fg%2F11bxc5bk2f!19sChIJczQ8kBlBw4URwBwIS7vWb9E"
1,No reviews,CONRI,Bookkeeping service," 94298, Av. Las Américas No 140-Piso # 14, 94298 Boca del Río, Ver.",229 296 2090,+522292962090,True,https://wa.me/522292962090,open,,http://conri.com.mx/,True,,,despacho contable,Veracruz Mexico,2026-06-11,https://www.google.com/maps/place/CONRI/data=!4m7!3m6!1s0x85c3474f1d3cb63b:0x8876f8b9769666ab!8m2!3d19.141423!4d-96.1049544!16s%2Fg%2F11h139j7r7!19sChIJO7Y8HU9Hw4URq2aWdrn4dog
1,No reviews,Despacho Contable Arisar,Accounting firm," Gonzalo de Sandoval 200, Virginia, 94294 Veracruz, Ver.",33 1767 6726,+523317676726,True,https://wa.me/523317676726,open,,https://grupo-arisar-asociados.ueniweb.com/,True,,,despacho contable,Veracruz Mexico,2026-06-11,https://www.google.com/maps/place/Despacho+Contable+Arisar/data=!4m7!3m6!1s0x85c341394745bc33:0xe4f155d3d1cddc21!8m2!3d19.1643508!4d-96.1274621!16s%2Fg%2F11l1kyrl30!19sChIJM7xFRzlBw4URIdzN0dNV8eQ
1,No reviews,Despacho Cobos Vivero S.C.,Tax attorney," Adolfo, Bv. Adolfo Ruíz Cortines 17, Costa Verde, 94294 Veracruz, Ver.",229 921 5878,+522299215878,True,https://wa.me/522299215878,open,,http://despachocobosviverosc.com/,True,,,despacho contable,Veracruz Mexico,2026-06-11,https://www.google.com/maps/place/Despacho+Cobos+Vivero+S.C./data=!4m7!3m6!1s0x85c341599ecd9977:0xffc179fb5eee3ec4!8m2!3d19.1677265!4d-96.11585!16s%2Fg%2F1tc_4f64!19sChIJd5nNnllBw4URxD7uXvt5wf8
1,No reviews,Abogamos México,Barrister," Mérida 19, Roma Nte., Cuauhtémoc, 06700 Ciudad de México, CDMX",55 4550 0108,+525545500108,True,https://wa.me/525545500108,open,,https://abogamosmexico.com.mx/,True,,,despacho juridico,Ciudad de Mexico,2026-06-11,https://www.google.com/maps/place/Abogamos+M%C3%A9xico/data=!4m7!3m6!1s0x85d1ff67e332db0d:0xd1046c49a58079f3!8m2!3d19.423545!4d-99.158784!16s%2Fg%2F11swc4bxmn!19sChIJDdsy42f_0YUR83mApUlsBNE
1,No reviews,Consultores & Estrategas Jurídicos,Lawyer," Ignacio L. Vallarta 1-piso 4 despacho 6, Tabacalera, Cuauhtémoc, 06030 Ciudad de México, CDMX",55 8342 8098,+525583428098,True,https://wa.me/525583428098,open,,https://www.abogadoscej.com/asesorialegal,True,,,despacho juridico,Ciudad de Mexico,2026-06-11,https://www.google.com/maps/place/Consultores+%26+Estrategas+Jur%C3%ADdicos/data=!4m7!3m6!1s0x85d1f8cefa6e4a49:0x55655549d7953d7!8m2!3d19.4354424!4d-99.1558287!16s%2Fg%2F11clgt_g47!19sChIJSUpu-s740YUR11N5nVRVVgU
1,No reviews,Bufete de Abogados Estrategias Jurídicas,Lawyer," Real de Romita 7, La Romita, Roma Nte., Cuauhtémoc, 06700 Ciudad de México, CDMX",55 7597 6004,+525575976004,True,https://wa.me/525575976004,open,,https://www.bufetedeabogadosej.com.mx/,True,,,despacho juridico,Ciudad de Mexico,2026-06-11,https://www.google.com/maps/place/Bufete+de+Abogados+Estrategias+Jur%C3%ADdicas/data=!4m7!3m6!1s0x85d1ff288b095b9d:0x6e340bf054a2b0fd!8m2!3d19.4236231!4d-99.1542405!16s%2Fg%2F11flc0rh4x!19sChIJnVsJiyj_0YUR_bCiVPALNG4
